address,lat,long,nearest_mrt,dist_to_mrt,nearest_prisch,is_<2km_prisch,nearest_top20,is_<2km_top20,time_to_city,nearest_mall,dist_to_mall,dist_to_city
424 TAMPINES ST 41,1.3574700321203998,103.948217690385,Tampines,0.6377651640477168,GONGSHANG PRIMARY SCHOOL,1,GONGSHANG PRIMARY SCHOOL,1,43.93333333333333,Sun Plaza,0.2571861423534056,13.480895479699115
464 TAMPINES ST 44,1.35978643414967,103.95517214899401,Tampines East,0.3858424361534471,TAMPINES NORTH PRIMARY SCHOOL,1,GONGSHANG PRIMARY SCHOOL,1,52.16666666666666,White Sands,0.9026833294610837,14.255296228433135
353 TAMPINES ST 33,1.35451273728621,103.96302862663799,Tampines East,0.8642369647492768,EAST SPRING PRIMARY SCHOOL,1,GONGSHANG PRIMARY SCHOOL,1,54.51666666666666,White Sands,1.238714484971427,14.653024668865328
282 TAMPINES ST 22,1.34775409909296,103.952436774993,Simei,0.5095579477352855,ANGSANA PRIMARY SCHOOL,1,GONGSHANG PRIMARY SCHOOL,1,48.41666666666666,Eastpoint Mall,0.5638964827109567,13.25733951434597
301 TAMPINES ST 32,1.35336372874342,103.955477865389,Tampines East,0.3257845353468539,CHONGZHENG PRIMARY SCHOOL,1,GONGSHANG PRIMARY SCHOOL,1,45.18333333333333,Sun Plaza,1.1704815149009449,13.878088109122139
455 TAMPINES ST 42,1.3573540201507,103.953913757097,Tampines East,0.2082329328706512,GONGSHANG PRIMARY SCHOOL,1,GONGSHANG PRIMARY SCHOOL,1,49.41666666666666,Sun Plaza,0.8252934105398647,13.984551175503212
157 SIMEI RD,1.34462159576141,103.959417493708,Upper Changi,0.35299947949308336,EAST SPRING PRIMARY SCHOOL,1,GONGSHANG PRIMARY SCHOOL,1,46.78333333333333,Eastpoint Mall,0.7399766808212829,13.749274162609224
931 TAMPINES ST 91,1.34587259826687,103.93910724632099,Tampines West,0.10126616655143687,JUNYUAN PRIMARY SCHOOL,1,ST. HILDA'S PRIMARY SCHOOL,1,44.48333333333333,Fairprice Hub,0.8507399816244147,11.906145559373469
910 TAMPINES ST 91,1.3498166288839701,103.938742161124,Tampines West,0.4714044154317658,ST. HILDA'S PRIMARY SCHOOL,1,ST. HILDA'S PRIMARY SCHOOL,1,45.03333333333333,Fairprice Hub,0.4355421817691312,12.129444394604679
163 SIMEI RD,1.3460050896650002,103.95920055767901,Upper Changi,0.4910486456185325,EAST SPRING PRIMARY SCHOOL,1,GONGSHANG PRIMARY SCHOOL,1,48.1,Eastpoint Mall,0.7762857132591535,13.803538463988428
485B TAMPINES AVE 9,1.35984427795017,103.95643606017299,Tampines East,0.4052916302193189,WHITE SANDS PRIMARY SCHOOL,1,GONGSHANG PRIMARY SCHOOL,1,51.93333333333333,White Sands,0.8035690007801166,14.37305545566193
303 TAMPINES ST 32,1.3519936251416105,103.955873185179,Tampines East,0.4793767947468662,CHONGZHENG PRIMARY SCHOOL,1,GONGSHANG PRIMARY SCHOOL,1,46.71666666666667,Eastpoint Mall,1.0754202184296775,13.831850022948226
496B TAMPINES ST 43,1.3612368562258998,103.950996094324,Tampines East,0.7381067289632334,TAMPINES NORTH PRIMARY SCHOOL,1,GONGSHANG PRIMARY SCHOOL,1,53.31666666666667,Sun Plaza,0.5211320114531249,13.979409871204913
703 TAMPINES ST 71,1.35687847904174,103.937739198068,Tampines,0.6764116431344676,POI CHING SCHOOL,1,ST. HILDA'S PRIMARY SCHOOL,1,49.38333333333333,Fairprice Hub,0.459613128263437,12.527756202274805
354 TAMPINES ST 33,1.3546558333575498,103.96219021075501,Tampines East,0.769816603538098,EAST SPRING PRIMARY SCHOOL,1,GONGSHANG PRIMARY SCHOOL,1,54.48333333333333,White Sands,1.2089894091970281,14.582578043581632
150 SIMEI ST 1,1.3461967058616,103.95710526644699,Simei,0.531426341570382,ANGSANA PRIMARY SCHOOL,1,GONGSHANG PRIMARY SCHOOL,1,45.91666666666666,Eastpoint Mall,0.5947969722505589,13.612335288962692
495A TAMPINES ST 43,1.3625413710838798,103.950930986011,Tampines East,0.8544267815485195,TAMPINES NORTH PRIMARY SCHOOL,1,GONGSHANG PRIMARY SCHOOL,1,53.71666666666667,Sun Plaza,0.5904075016772303,14.062295003087797
894 TAMPINES ST 81,1.34860420057258,103.931922138374,Tampines West,0.7788383504656172,ST. HILDA'S PRIMARY SCHOOL,1,ST. HILDA'S PRIMARY SCHOOL,1,46.96666666666667,Fairprice Hub,1.0624803091504706,11.447097066830544
146 TAMPINES AVE 5,1.3480083417424598,103.942813802423,Tampines West,0.5749464619278131,TAMPINES PRIMARY SCHOOL,1,ST. HILDA'S PRIMARY SCHOOL,1,45.38333333333333,Century Square,0.4829521429867676,12.379523283126533
106 POTONG PASIR AVE 1,1.3341003356666201,103.868171273744,Potong Pasir,0.31521881819723563,ST. ANDREW'S JUNIOR SCHOOL,1,PEI CHUN PUBLIC SCHOOL,1,27.83333333333333,The Poiz,0.2938125130747759,5.840402678065097
191 LOR 4 TOA PAYOH,1.33189327620474,103.851025403234,Toa Payoh,0.403450899324869,KHENG CHENG SCHOOL,1,PEI CHUN PUBLIC SCHOOL,1,30.716666666666665,HDB Hub,0.4460141311819936,5.29600328157049
123 POTONG PASIR AVE 1,1.33521063790069,103.865776268967,Potong Pasir,0.5450963031219929,ST. ANDREW'S JUNIOR SCHOOL,1,PEI CHUN PUBLIC SCHOOL,1,33.6,The Poiz,0.5062277412935551,5.8796741509135595
133 POTONG PASIR AVE 1,1.33431718995826,103.86587950418699,Potong Pasir,0.4628750217401688,ST. ANDREW'S JUNIOR SCHOOL,1,PEI CHUN PUBLIC SCHOOL,1,33.08333333333333,The Poiz,0.4211626535547973,5.787746720215376
158 WOODLANDS ST 13,1.4340321572914698,103.77477997615999,Marsiling,0.17531097452370728,MARSILING PRIMARY SCHOOL,1,CHIJ ST. NICHOLAS GIRLS' SCHOOL,0,60.23333333333333,Marsiling Mall,0.5557173598671546,18.66040625786948
337 WOODLANDS AVE 1,1.4307173874197798,103.78174392459499,Woodlands,0.8656357563818534,FUCHUN PRIMARY SCHOOL,1,CHIJ ST. NICHOLAS GIRLS' SCHOOL,0,63.13333333333333,Marsiling Mall,0.3806814985038309,17.987269687239227
127 MARSILING RISE,1.4381194176603702,103.779464277078,Woodlands,0.7826431465003552,MARSILING PRIMARY SCHOOL,1,CHIJ ST. NICHOLAS GIRLS' SCHOOL,0,66.48333333333333,Marsiling Mall,0.5103756456273181,18.83545416727992
761 WOODLANDS AVE 6,1.4465756575460402,103.79686165685699,Woodlands,1.5743953834295743,EVERGREEN PRIMARY SCHOOL,1,CHIJ ST. NICHOLAS GIRLS' SCHOOL,0,61.7,Woodlands Mart,0.1774098475402633,18.978995728287778
169 WOODLANDS ST 11,1.4333233802615402,103.776486303321,Marsiling,0.27271315931049944,MARSILING PRIMARY SCHOOL,1,CHIJ ST. NICHOLAS GIRLS' SCHOOL,0,61.6,Marsiling Mall,0.3634530292351589,18.504265785681042
346 WOODLANDS ST 32,1.43259973157605,103.78122289882499,Woodlands,0.753472295398602,FUCHUN PRIMARY SCHOOL,1,CHIJ ST. NICHOLAS GIRLS' SCHOOL,0,61.98333333333333,Marsiling Mall,0.19279298819771348,18.200076835199148
712 YISHUN AVE 5,1.42785215049801,103.827781339299,Yishun,0.8327401491134894,JIEMIN PRIMARY SCHOOL,1,CHIJ ST. NICHOLAS GIRLS' SCHOOL,0,55.38333333333333,Northpoint City,0.9220881910426976,16.12476934794787
257 YISHUN RING RD,1.4345670490019802,103.83944468581801,Yishun,0.7304295494062055,XISHAN PRIMARY SCHOOL,1,CHIJ ST. NICHOLAS GIRLS' SCHOOL,0,47.56666666666667,Junction 9,0.2939140936441824,16.703242266783814
652 YISHUN AVE 4,1.4237792305846102,103.840051834366,Yishun,0.856907188735928,NORTHLAND PRIMARY SCHOOL,1,CHIJ ST. NICHOLAS GIRLS' SCHOOL,0,51.31666666666667,Wisteria Mall,0.6525744972887988,15.508843174725579
245 YISHUN AVE 9,1.4345421987464602,103.842114172195,Yishun,0.9538245175362152,XISHAN PRIMARY SCHOOL,1,CHIJ ST. NICHOLAS GIRLS' SCHOOL,0,49.48333333333333,Junction 9,0.17649358058399758,16.679167368121067
159 YISHUN ST 11,1.4327927223888302,103.834028314438,Yishun,0.36374460809399395,YISHUN PRIMARY SCHOOL,1,CHIJ ST. NICHOLAS GIRLS' SCHOOL,0,50.01666666666666,Northpoint City,0.5647775522432588,16.567781221940223
277 YISHUN ST 22,1.4379184365381599,103.836994608643,Yishun,0.9379768847234792,CHONGFU SCHOOL,1,CHIJ ST. NICHOLAS GIRLS' SCHOOL,0,54.46666666666667,Junction 9,0.7447856479199301,17.096317208035007
554 ANG MO KIO AVE 10,1.37281788211768,103.85778103375,Ang Mo Kio,0.9626645576277959,JING SHAN PRIMARY SCHOOL,1,ROSYTH SCHOOL,1,43.43333333333333,AMK Hub,1.1091849163718617,9.845367103224286
324 ANG MO KIO AVE 3,1.36833392201707,103.846879231399,Ang Mo Kio,0.3547387828468788,TECK GHEE PRIMARY SCHOOL,1,CATHOLIC HIGH SCHOOL,1,35.58333333333333,AMK Hub,0.20367256820796006,9.33957857957283
208 NEW UPP CHANGI RD,1.3257002065993602,103.931073600745,Bedok,0.2071793745944073,FENGSHAN PRIMARY SCHOOL,1,TEMASEK PRIMARY SCHOOL,1,33.58333333333333,Djitsun Mall Bedok,0.16807547430511915,9.979334009186042
108 BEDOK NTH RD,1.33274009226509,103.93622351969401,Bedok Reservoir,0.5521436135263227,RED SWASTIKA SCHOOL,1,ST. HILDA'S PRIMARY SCHOOL,1,39.91666666666667,Bedok Point,0.9763322097977046,10.855629189557478
650 JLN TENAGA,1.3318679857148998,103.907573911026,Kaki Bukit,0.39124499214391584,TELOK KURAU PRIMARY SCHOOL,1,TAO NAN SCHOOL,0,37.5,Paya Lebar Square,2.206223752756243,8.178575450390229
27 CHAI CHEE RD,1.3241336391919099,103.92349979099501,Bedok,0.7462897805207708,OPERA ESTATE PRIMARY SCHOOL,1,TAO NAN SCHOOL,0,35.816666666666656,Bedok Mall,0.6457754944010045,9.154809621118993
137 BEDOK NTH AVE 3,1.32883066193996,103.93550973127701,Bedok,0.7929611675747027,FENGSHAN PRIMARY SCHOOL,1,TEMASEK PRIMARY SCHOOL,1,35.78333333333333,Bedok Point,0.5652841036737002,10.577401096672123
137 BEDOK RESERVOIR RD,1.33390202913472,103.913274271807,Kaki Bukit,0.4869592361027748,TELOK KURAU PRIMARY SCHOOL,1,ST. HILDA'S PRIMARY SCHOOL,0,43.41666666666666,Djitsun Mall Bedok,2.0139937896308155,8.811007121133683
637 BEDOK RESERVOIR RD,1.33106690592689,103.903932625793,Ubi,0.5709892545548574,MAHA BODHI SCHOOL,1,TAO NAN SCHOOL,0,35.73333333333333,Paya Lebar Square,1.852414172710688,7.814741624015332
252 BT BATOK EAST AVE 5,1.3504676843088799,103.757238545624,Bukit Batok,0.8644769879650767,LIANHUA PRIMARY SCHOOL,1,PEI HWA PRESBYTERIAN PRIMARY SCHOOL,0,48.63333333333333,West Mall,0.9149304445834724,12.813301709058699
328 BT BATOK ST 33,1.3628749052492601,103.74756286921499,Bukit Gombak,0.6391764089023195,ST. ANTHONY'S PRIMARY SCHOOL,1,RULANG PRIMARY SCHOOL,0,47.66666666666666,West Mall,1.4120918978017534,14.491102869388593
116 BT BATOK WEST AVE 6,1.3496286645251203,103.746381073293,Bukit Batok,0.3630979827026048,PRINCESS ELIZABETH PRIMARY SCHOOL,1,RULANG PRIMARY SCHOOL,0,45.98333333333333,West Mall,0.3003666872595064,13.77137870544511
289C BT BATOK ST 25,1.34360724926622,103.759942516161,Bukit Batok,1.30022252741954,KEMING PRIMARY SCHOOL,1,PEI HWA PRESBYTERIAN PRIMARY SCHOOL,1,46.8,West Mall,1.4165891733562124,12.139991663809399
130 KIM TIAN RD,1.28040157426853,103.829278570017,Tiong Bahru,0.7278575684198477,ZHANGDE PRIMARY SCHOOL,1,RADIN MAS PRIMARY SCHOOL,1,29.16666666666667,Tiong Bahru Plaza,0.7114227159561377,2.5103791666114654
147 SILAT AVE,1.2772769650845601,103.831093355841,Outram Park,0.9899298887730746,CHIJ (KELLOCK),1,RADIN MAS PRIMARY SCHOOL,1,25.13333333333333,Tiong Bahru Plaza,1.1069658320745632,2.3949902423200804
131B KIM TIAN RD,1.2809175687332899,103.828370313694,Tiong Bahru,0.6429233490271287,ZHANGDE PRIMARY SCHOOL,1,RADIN MAS PRIMARY SCHOOL,1,28.016666666666666,Tiong Bahru Plaza,0.6287322887422916,2.602142300384048
103 SPOTTISWOODE PK RD,1.27466096925721,103.835279824837,Outram Park,0.7795808554208419,CANTONMENT PRIMARY SCHOOL,1,RADIN MAS PRIMARY SCHOOL,1,26.066666666666666,100 AM,0.9116195132597652,2.0845610870984275
437 FAJAR RD,1.38250957258766,103.769548068869,Fajar,0.2644220074987979,ZHENGHUA PRIMARY SCHOOL,1,PEI HWA PRESBYTERIAN PRIMARY SCHOOL,0,57.58333333333334,Fajar Shopping Centre,0.23357458792245514,14.210251603354275
235 BT PANJANG RING RD,1.37819427719911,103.77124856065201,Pending,0.21799678915319606,ZHENGHUA PRIMARY SCHOOL,1,PEI HWA PRESBYTERIAN PRIMARY SCHOOL,0,46.55,Fajar Shopping Centre,0.6430732255237305,13.723909641172861
277 BANGKIT RD,1.3760622619591103,103.77501061596399,Pending,0.4158851210410875,BUKIT PANJANG PRIMARY SCHOOL,1,PEI HWA PRESBYTERIAN PRIMARY SCHOOL,0,52.38333333333333,Fajar Shopping Centre,0.9837660615150738,13.27337953585024
662 BUFFALO RD,1.30617097517279,103.850106451656,Little India,0.09776494427818724,FARRER PARK PRIMARY SCHOOL,1,ANGLO-CHINESE SCHOOL (JUNIOR),1,18.283333333333328,Tekka Centre,0.05604364022595161,2.456700093779399
428 CHOA CHU KANG AVE 4,1.38123953345099,103.73999295598499,South View,0.5981593648030837,CHUA CHU KANG PRIMARY SCHOOL,1,RULANG PRIMARY SCHOOL,0,56.35,Sunshine Place,0.38524654434376254,16.423887463073143
124 TECK WHYE LANE,1.38010501012606,103.749632027385,Keat Hong,0.17784349452818968,SOUTH VIEW PRIMARY SCHOOL,1,RULANG PRIMARY SCHOOL,0,51.66666666666666,Teck Whye Shopping Centre,0.3152914990094985,15.542740571938365
668 CHOA CHU KANG CRES,1.4017407382451499,103.749496155327,Yew Tee,0.5295315249939562,UNITY PRIMARY SCHOOL,1,RULANG PRIMARY SCHOOL,0,56.46666666666667,Yew Tee Square,0.4969586955914826,17.276812330695623
215 CHOA CHU KANG CTRL,1.38308302434127,103.747076627693,South View,0.3667119919889865,SOUTH VIEW PRIMARY SCHOOL,1,RULANG PRIMARY SCHOOL,0,53.0,Lot One,0.3001611261541877,15.975476749319
294 CHOA CHU KANG AVE 2,1.37859984734646,103.74097440320999,South View,0.5152997474249295,CHUA CHU KANG PRIMARY SCHOOL,1,RULANG PRIMARY SCHOOL,0,55.4,Sunshine Place,0.2314314640148029,16.150930347888107
211 CHOA CHU KANG CTRL,1.3819210571529799,103.74790119771,South View,0.3418669107697737,SOUTH VIEW PRIMARY SCHOOL,1,RULANG PRIMARY SCHOOL,0,56.06666666666667,Lot One,0.4571838258531346,15.820607279834134
107 TECK WHYE LANE,1.3780553814822099,103.75358824755399,Teck Whye,0.14591955965417405,TECK WHYE PRIMARY SCHOOL,1,PEI HWA PRESBYTERIAN PRIMARY SCHOOL,0,49.83333333333334,Teck Whye Shopping Centre,0.2533199754467428,15.067099103577114
341 CHOA CHU KANG LOOP,1.38435516978371,103.74614601418199,Choa Chu Kang,0.2350782003752719,SOUTH VIEW PRIMARY SCHOOL,1,RULANG PRIMARY SCHOOL,0,49.16666666666666,Lot One,0.12821076133264694,16.147350085335454
354 CLEMENTI AVE 2,1.31353040268508,103.77085984093901,Clementi,0.6332568484602119,PEI TONG PRIMARY SCHOOL,1,NAN HUA PRIMARY SCHOOL,1,35.38333333333333,Grantral Mall,0.6459527980256395,9.555296964336943
113 CLEMENTI ST 13,1.32368401078529,103.77013234931,Clementi,1.1056119598555183,PEI TONG PRIMARY SCHOOL,1,NAN HUA PRIMARY SCHOOL,1,40.183333333333344,The Clementi Mall,1.0967007766695198,10.067596290690318
729 CLEMENTI WEST ST 2,1.30492724290307,103.763519401903,Clementi,1.123934873326541,QIFA PRIMARY SCHOOL,1,NAN HUA PRIMARY SCHOOL,1,41.38333333333333,West Coast Plaza,0.3149397070112279,10.06658554447335
357 CLEMENTI AVE 2,1.31408279564085,103.769202736616,Clementi,0.43974812591364176,PEI TONG PRIMARY SCHOOL,1,NAN HUA PRIMARY SCHOOL,1,39.45,Grantral Mall,0.4571615716219379,9.749489309444979
110 CLEMENTI ST 13,1.3228450782313999,103.77089877247299,Clementi,1.0721624147347095,PEI TONG PRIMARY SCHOOL,1,NAN HUA PRIMARY SCHOOL,1,38.33333333333333,The Clementi Mall,1.0753000249167508,9.950506004194903
122 GEYLANG EAST CTRL,1.3176795026583001,103.88497154299101,Aljunied,0.2797062120380672,GEYLANG METHODIST SCHOOL (PRIMARY),1,TAO NAN SCHOOL,0,26.48333333333333,Paya Lebar Square,0.8560888089001464,5.263358745330305
415 EUNOS RD 5,1.3182266185953302,103.89785494137399,Paya Lebar,0.5255077777799985,HAIG GIRLS' SCHOOL,1,TAO NAN SCHOOL,0,28.33333333333333,KINEX,0.5420094868154646,6.393677710305514
319 HOUGANG AVE 5,1.36572843966134,103.896620216828,Hougang,0.7752568884927966,HOLY INNOCENTS' PRIMARY SCHOOL,1,ROSYTH SCHOOL,0,40.13333333333333,The Midtown,0.5509452596196069,10.335678363251342
666 HOUGANG AVE 4,1.3738130354055602,103.884933677615,Hougang,0.8866047686026463,XINMIN PRIMARY SCHOOL,1,ROSYTH SCHOOL,1,41.71666666666667,Hougang Green Shopping Mall,0.6896591366745438,10.603160777187995
440 HOUGANG AVE 8,1.3791319665304198,103.89353076946101,Buangkok,0.4272021262957749,PUNGGOL PRIMARY SCHOOL,1,ROSYTH SCHOOL,0,42.7,Hougang Green Shopping Mall,0.6328561009321582,11.509959245288798
686 HOUGANG ST 61,1.3757454442975101,103.88541278602699,Hougang,0.92635091173469,YIO CHU KANG PRIMARY SCHOOL,1,ROSYTH SCHOOL,1,44.61666666666667,Hougang Green Shopping Mall,0.4789877013095232,10.822001396882538
637 HOUGANG AVE 8,1.3709679495729097,103.879282091229,Kovan,1.3580052292207148,XINMIN PRIMARY SCHOOL,1,ROSYTH SCHOOL,1,42.71666666666667,Hougang Green Shopping Mall,1.3270304090940064,10.099485522515405
426 HOUGANG AVE 6,1.3736474376081005,103.89309055048,Hougang,0.2554956804561627,MONTFORT JUNIOR SCHOOL,1,ROSYTH SCHOOL,0,40.73333333333333,Hougang Mall,0.15034280980331255,10.937685917608253
698B HOUGANG ST 61,1.37480681507577,103.88770846803301,Hougang,0.6555024113045735,MONTFORT JUNIOR SCHOOL,1,ROSYTH SCHOOL,1,41.85,Hougang Green Shopping Mall,0.4990441532864545,10.817190165315242
371 HOUGANG ST 31,1.36360388866544,103.890049841364,Kovan,0.6609493533592281,HOLY INNOCENTS' PRIMARY SCHOOL,1,ROSYTH SCHOOL,1,37.03333333333333,Heartland Mall,0.704639417418024,9.789524335124955
430 HOUGANG AVE 6,1.37532106170398,103.893261128732,Hougang,0.4404261003940832,PUNGGOL PRIMARY SCHOOL,1,ROSYTH SCHOOL,0,39.766666666666666,Hougang Mall,0.3192424940817786,11.113594135370736
287A JURONG EAST ST 21,1.33846862533466,103.743808187469,Jurong East,0.6052845547713708,YUHUA PRIMARY SCHOOL,1,NAN HUA PRIMARY SCHOOL,0,43.93333333333333,Westgate,0.4423341054676396,13.418235742286623
508 JURONG WEST ST 52,1.3487271806336298,103.718715391434,Lakeside,0.545182654429614,RULANG PRIMARY SCHOOL,1,RULANG PRIMARY SCHOOL,1,49.88333333333333,Boon Lay Shopping Centre,0.7418675146321947,16.424586186627348
180C BOON LAY DR,1.34842576974128,103.708720468959,Boon Lay,1.1313951077636075,CORPORATION PRIMARY SCHOOL,1,RULANG PRIMARY SCHOOL,1,53.31666666666667,Boon Lay Shopping Centre,0.475257159912465,17.4188471522117
419 JURONG WEST ST 42,1.3509338709282,103.727172730504,Lakeside,1.023422978262062,JURONG PRIMARY SCHOOL,1,RULANG PRIMARY SCHOOL,1,51.31666666666667,Boon Lay Shopping Centre,1.7118816747603216,15.696385874066122
541 JURONG WEST AVE 1,1.3510429984338301,103.715983002516,Lakeside,0.9213592454086668,RULANG PRIMARY SCHOOL,1,RULANG PRIMARY SCHOOL,1,53.06666666666667,Boon Lay Shopping Centre,0.6474323850047768,16.81014910990871
757 JURONG WEST ST 74,1.34967708149151,103.70077410887899,Boon Lay,1.3452895610707358,WESTWOOD PRIMARY SCHOOL,1,RULANG PRIMARY SCHOOL,0,54.06666666666667,Gek Poh Shopping Centre,0.2941638483406188,18.283960073494107
547 JURONG WEST ST 42,1.35298202689802,103.714914008213,Lakeside,1.1653039111822374,RULANG PRIMARY SCHOOL,1,RULANG PRIMARY SCHOOL,1,57.68333333333333,Boon Lay Shopping Centre,0.7795784004617602,17.01204762179544
337C TAH CHING RD,1.3371903461716002,103.722003986224,Lakeside,0.7936186546456078,LAKESIDE PRIMARY SCHOOL,1,RULANG PRIMARY SCHOOL,1,47.43333333333333,Taman Jurong Shopping Centre,0.3109831098950985,15.570740811028713
347 KANG CHING RD,1.34050041044276,103.720200006739,Lakeside,0.42142853068089997,LAKESIDE PRIMARY SCHOOL,1,RULANG PRIMARY SCHOOL,1,45.91666666666666,Taman Jurong Shopping Centre,0.6260396624724867,15.897051472376468
685C JURONG WEST CTRL 1,1.3425545948945001,103.704167639495,Boon Lay,0.4722038149957672,WEST GROVE PRIMARY SCHOOL,1,RULANG PRIMARY SCHOOL,1,46.0,Jurong Point,0.44292629024707053,17.633876601102415
627 JURONG WEST ST 65,1.34196774823686,103.698889711132,Pioneer,0.5051977944719466,JURONG WEST PRIMARY SCHOOL,1,RULANG PRIMARY SCHOOL,0,50.8,Pioneer Mall,0.18727364559900272,18.158508453916596
52 JLN BAHAGIA,1.3277457035104299,103.85588090648899,Boon Keng,1.0627117453141497,HONG WEN SCHOOL,1,PEI CHUN PUBLIC SCHOOL,1,33.86666666666667,Zhongshan Mall,1.0417166141869296,4.8610188009417685
104 TOWNER RD,1.31982354462646,103.86097974536399,Boon Keng,0.0807589795486976,HONG WEN SCHOOL,1,PEI CHUN PUBLIC SCHOOL,0,20.883333333333333,City Square Mall,1.051024318311611,4.097734793491273
108 JLN RAJAH,1.32838935725023,103.855750872335,Toa Payoh,1.0263781693652436,HONG WEN SCHOOL,1,PEI CHUN PUBLIC SCHOOL,1,35.48333333333333,Zhongshan Mall,1.0358614392181742,4.930451769163225
4 MARINE TER,1.3050989551682701,103.917735272038,Kembangan,1.8220694188869155,NGEE ANN PRIMARY SCHOOL,1,TAO NAN SCHOOL,1,41.45,i12 Katong,1.4124964361530938,7.7264530700397005
480 PASIR RIS DR 4,1.3748009809656598,103.95936237284201,Pasir Ris,1.1284150399551192,CASUARINA PRIMARY SCHOOL,1,GONGSHANG PRIMARY SCHOOL,0,49.23333333333333,Downtown East,0.6074479700668768,15.645042301156485
122 PASIR RIS ST 11,1.36652833508957,103.954404987572,Pasir Ris,0.9312033401000724,WHITE SANDS PRIMARY SCHOOL,1,GONGSHANG PRIMARY SCHOOL,1,56.45,White Sands,0.7367063322287826,14.639032135855965
190 PASIR RIS ST 12,1.3655247930053702,103.95865733725401,Tampines East,1.0788653472737395,WHITE SANDS PRIMARY SCHOOL,1,GONGSHANG PRIMARY SCHOOL,1,55.78333333333333,White Sands,0.2549486380428284,14.944782641858291
138 PASIR RIS ST 11,1.3633306591225702,103.959726544175,Tampines East,0.9093651783130564,WHITE SANDS PRIMARY SCHOOL,1,GONGSHANG PRIMARY SCHOOL,1,55.78333333333333,White Sands,0.27744033239935806,14.89571485655642
575 PASIR RIS ST 53,1.37318924489331,103.946360527843,Pasir Ris,0.3319494596060366,ELIAS PARK PRIMARY SCHOOL,1,GONGSHANG PRIMARY SCHOOL,1,48.16666666666666,Elias Mall,0.7685700327086428,14.442697725478897
647 PASIR RIS DR 10,1.3784910907819599,103.939101687211,Pasir Ris,1.279413827501746,PARK VIEW PRIMARY SCHOOL,1,GONGSHANG PRIMARY SCHOOL,0,55.11666666666667,Elias Mall,0.3214521126360757,14.286467596321456
208B PUNGGOL PL,1.40136154264138,103.90112719658899,Punggol,0.4453535039248237,PUNGGOL GREEN PRIMARY SCHOOL,1,ROSYTH SCHOOL,0,47.31666666666667,Waterway Point,0.5688834134073969,14.10133303130491
211B PUNGGOL WALK,1.4011698954027,103.899920878173,Punggol,0.5213468664551055,PUNGGOL GREEN PRIMARY SCHOOL,1,ROSYTH SCHOOL,0,47.91666666666666,Waterway Point,0.6316568214265511,14.029776816221402
170A PUNGGOL FIELD,1.39356094752399,103.914860704891,Riviera,0.1715062610640943,GREENDALE PRIMARY SCHOOL,1,ROSYTH SCHOOL,0,49.4,Punggol Plaza,0.21635310354166487,14.014505080131858
207D PUNGGOL PL,1.40094652941197,103.90070842029199,Punggol,0.5043226881488908,PUNGGOL GREEN PRIMARY SCHOOL,1,ROSYTH SCHOOL,0,47.53333333333333,Waterway Point,0.6248515005664785,14.040888651013049
641C PUNGGOL DR,1.3989402044243002,103.916372554304,Kadaloor,0.07873565625455325,WATERWAY PRIMARY SCHOOL,1,ROSYTH SCHOOL,0,46.6,Oasis Terraces,0.5348344981942039,14.614070793509558
196A PUNGGOL FIELD,1.3992039419920501,103.906740821201,Cove,0.111720313219034,EDGEFIELD PRIMARY SCHOOL,1,ROSYTH SCHOOL,0,43.8,Rivervale Mall,0.8127212493502753,14.142015204669342
22 QUEEN'S CL,1.29356622858475,103.799622621891,Queenstown,0.7134880669310107,NEW TOWN PRIMARY SCHOOL,1,FAIRFIELD METHODIST SCHOOL (PRIMARY),1,32.81666666666666,Queensway Shopping Centre,0.7800716835479535,5.875066112138451
133 CLARENCE LANE,1.29231647710431,103.81460595941601,Redhill,0.3798608344702981,GAN ENG SENG PRIMARY SCHOOL,1,RADIN MAS PRIMARY SCHOOL,0,25.38333333333333,Anchorpoint,1.0689560070718835,4.213118646353531
123C RIVERVALE DR,1.38640852201004,103.90222211240601,Kangkar,0.2711649774142903,NORTH SPRING PRIMARY SCHOOL,1,ROSYTH SCHOOL,0,45.73333333333333,Rivervale Plaza,0.109540130746622,12.650199682628632
203B COMPASSVALE RD,1.3868990984685798,103.89477174426399,Ranggung,0.4234932528955717,NORTH VISTA PRIMARY SCHOOL,1,ROSYTH SCHOOL,0,42.48333333333333,Compass One,0.5709630074055524,12.352931594461221
323A SENGKANG EAST WAY,1.3927100782576,103.892999544688,Sengkang,0.2980191258799762,NAN CHIAU PRIMARY SCHOOL,1,ROSYTH SCHOOL,0,43.73333333333333,Compass One,0.24090583720503586,12.875209856894795
405 SERANGOON AVE 1,1.34770993817735,103.872811484848,Serangoon,0.2550024165267126,YANGZHENG PRIMARY SCHOOL,1,PEI CHUN PUBLIC SCHOOL,0,28.466666666666665,NEX,0.3445365855647789,7.4313779972422385
502 SERANGOON NTH AVE 4,1.3744876656789398,103.876464914567,Hougang,1.8203585529860835,ROSYTH SCHOOL,1,ROSYTH SCHOOL,1,48.5,Buangkok Square,1.2308439515330454,10.382646028604984
519 SERANGOON NTH AVE 4,1.37199223431895,103.87459031968399,Kovan,1.7557395629176609,ROSYTH SCHOOL,1,ROSYTH SCHOOL,1,49.18333333333333,myVillage ,1.3037648149177692,10.061827460370138
